"mean";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"mcse";"5%";"95%"
"b[as.factor(treatment.adj)6_10/26 Tree:5]";1.04117347746081;-1.56398223873638;0.101108441943996;0.930715251180096;1.91823223312557;4.09220923640035;1.00011929727308;0.0239161983270806;-1.07664799720833;3.47322928210564
"b[(Intercept) Tree:6]";-2.04874267008484;-4.42553605616914;-2.79199481555282;-2.02234630217283;-1.26222903921511;0.177517449563184;1.0005076862602;0.0316974854378513;-4.05130247597781;-0.132990955280054
"b[as.factor(treatment.adj)2_14/26 Tree:6]";-0.531439710534617;-2.99438526248632;-1.18762187363656;-0.425583922382153;0.15938163828866;1.54075337823438;1.00112318832432;0.0234100962234881;-2.45270572426919;1.14986916747218
"b[as.factor(treatment.adj)3_14/26d Tree:6]";0.110718528222322;-2.45578994145938;-0.57684392955944;0.147041168930988;0.847774390973271;2.39060149224855;1.00102964281494;0.0279279967027642;-1.95382152761813;1.99193060040933
"b[as.factor(treatment.adj)4_26/14 Tree:6]";3.24195380214029;-0.154471668156807;1.9884143491411;3.16534543264913;4.44355768755745;7.08841364592078;1.00085682950008;0.0364258384497033;0.41012532642385;6.37165624574048
"b[as.factor(treatment.adj)5_14/22 Tree:6]";0.375632797836099;-2.9196310535277;-0.781968327406331;0.314306104714795;1.49148471146695;3.84374125270095;1.00035493832824;0.0284250633226834;-2.35324048996648;3.30771227166585
"b[as.factor(treatment.adj)6_10/26 Tree:6]";-0.706364241555372;-3.61773896690595;-1.52944011804469;-0.608088826146669;0.146197184445982;1.87593092676619;0.999751158212671;0.0260637417441544;-3.12581519744041;1.43314642530224
"b[(Intercept) Tree:7]";2.53212464748659;0.200932479486359;1.6337231518966;2.46522208882469;3.34252073180262;5.20456272601555;1.000592453412;0.04045768600052;0.566481471735878;4.78956607576418
"b[as.factor(treatment.adj)2_14/26 Tree:7]";-0.668440441686933;-3.78057121130524;-1.42629230740622;-0.451851058176983;0.207305658377666;1.49639147582347;1.0015954702121;0.0329776221884218;-3.12712574912104;1.17813319897939
"b[as.factor(treatment.adj)3_14/26d Tree:7]";-1.19905696069087;-4.56311375422073;-2.01543860757049;-0.976664468400926;-0.217325080711479;1.08024652196463;1.00017613340791;0.0435074723297943;-3.88797286356276;0.756138177895318
"b[as.factor(treatment.adj)4_26/14 Tree:7]";7.63606422972976;3.10399344112964;5.95917121806417;7.58556782537259;9.20944305095973;12.6071869187915;1.00214866675675;0.0621820764259959;3.72900316839096;11.6845723800191
"b[as.factor(treatment.adj)5_14/22 Tree:7]";0.246015372083222;-3.91193185065585;-1.13412374727081;0.256939494362564;1.6454996094691;4.45445307759111;1.00016370753674;0.0397162879619586;-3.14918595088396;3.70130983991842
"b[as.factor(treatment.adj)6_10/26 Tree:7]";-2.2499248001739;-6.66686630555952;-3.48403279260434;-2.01367995665455;-0.836474779731879;1.09589172198887;1.00137026127433;0.0408643030187563;-5.85323603919625;0.644943282904527
"b[(Intercept) Tree:8]";-0.124365740680279;-2.32100158492068;-0.834026211045801;-0.125355205552548;0.619981722531369;2.03957188761655;0.999480094808049;0.0235867320463109;-1.95419114507764;1.66736277503795
"b[as.factor(treatment.adj)2_14/26 Tree:8]";0.00132872840013946;-2.19191897559101;-0.575170772458527;0.00739365230953834;0.602481401816843;2.13808133343905;1.00035824180322;0.0163926950721725;-1.75283480645233;1.69566807729174
"b[as.factor(treatment.adj)3_14/26d Tree:8]";0.542802237249433;-1.50832977061789;-0.213836507601962;0.398241363565149;1.17997040924728;3.26886495621716;0.999913364652796;0.024151412944951;-1.17369492571017;2.7529281165423
"b[as.factor(treatment.adj)4_26/14 Tree:8]";-1.52504198617076;-6.41098405316687;-2.98253145483501;-1.42038485039073;0.0233724515591013;2.84184701522621;0.999358911064116;0.035015880238263;-5.46837556029874;2.20503127512372
"b[as.factor(treatment.adj)5_14/22 Tree:8]";-1.27116797807286;-4.27643936687573;-2.19524865889212;-1.19034337068864;-0.275171972106191;1.43302233831351;1.00078584466562;0.0267364361431102;-3.79979795051973;1.00637448178753
"b[as.factor(treatment.adj)6_10/26 Tree:8]";0.0936991610207248;-2.35953435285977;-0.648579294806424;0.0900185928402457;0.824895141370353;2.61252798144704;1.0001105418753;0.0202363897924839;-1.91057996674197;2.16587832388556
"b[(Intercept) Tree:9]";-0.299159170663225;-2.44288613322533;-0.987980694965958;-0.303097308316796;0.382476715322869;1.82159569104126;0.999299220312499;0.0243686405390096;-2.07236714111992;1.49974465751133
"b[as.factor(treatment.adj)2_14/26 Tree:9]";0.379004758844088;-1.45742858764418;-0.224911072109899;0.253621325879353;0.919112301632391;2.69981004832275;1.00035519674535;0.0166494699360942;-1.12654137951668;2.17569018701424
"b[as.factor(treatment.adj)3_14/26d Tree:9]";0.225337093843413;-1.80916480451424;-0.349368877544209;0.185751736887236;0.765083893402636;2.30970417237301;0.999375597337487;0.0154863313173001;-1.37776327088847;1.9031376396219
"b[as.factor(treatment.adj)4_26/14 Tree:9]";-0.986972248779426;-4.61411689408381;-2.16179852838346;-0.97553046929133;0.189036177194152;2.61930673776583;0.999916188555778;0.0278755820522908;-4.0519447952034;2.01123551053608
"b[as.factor(treatment.adj)5_14/22 Tree:9]";0.171356006359164;-2.62096813948604;-0.709949726760219;0.199678864457661;1.06959713439191;3.01751507644744;0.999591646715212;0.0235959394257003;-2.13351209366372;2.48989734076416
"b[as.factor(treatment.adj)6_10/26 Tree:9]";0.152430640168976;-2.23591621137717;-0.577530678169143;0.143257201489778;0.89381220485037;2.57956584977494;0.999856302070395;0.0186792498929497;-1.78296174385348;2.12107343510735
"b[(Intercept) Tree:10]";-0.170654913060096;-2.34967828299049;-0.864396093501659;-0.147935177148855;0.514166502043874;1.9579522154247;0.999669783278818;0.0236505705173043;-1.95448270909776;1.56597369458782
"b[as.factor(treatment.adj)2_14/26 Tree:10]";-0.233352976891579;-2.51019676427464;-0.801098422152316;-0.174261506932967;0.361138028641791;1.81327979207662;0.999345798379411;0.0168808225909727;-1.99471105559638;1.39088470761123
"b[as.factor(treatment.adj)3_14/26d Tree:10]";0.02836962022929;-2.04846690413438;-0.552930345452031;0.0101264888407214;0.601789596175005;2.13724365662305;1.00013971370154;0.0172897230874462;-1.57653486061931;1.70633970642694
"b[as.factor(treatment.adj)4_26/14 Tree:10]";-0.512929726367578;-3.94894167138192;-1.58715338218717;-0.544113369413091;0.62574878991234;2.75019311620798;0.999992160921118;0.0263329571835521;-3.35982591528414;2.22189011853485
"b[as.factor(treatment.adj)5_14/22 Tree:10]";0.713057585457866;-1.97402376776607;-0.218899053998717;0.65137896891806;1.61807316211403;3.6682505270936;1.00002998738487;0.0232369328357914;-1.48110203751559;3.10483236673191
"b[as.factor(treatment.adj)6_10/26 Tree:10]";0.567418964895777;-1.90914996619088;-0.276330836282663;0.432553090285943;1.31522783148195;3.64197992665214;1.00012828202244;0.0229189880916796;-1.421438951145;2.9530157543659
"sigma";3.80170280892781;3.48685226973548;3.6902258065153;3.79534848300981;3.90887035280498;4.14792540302675;1.00004589229929;0.0024707040249033;3.5344648126851;4.09291071073523
"Sigma[Tree:(Intercept),(Intercept)]";5.78797818901959;1.65957661882968;3.5198671252056;4.95729267512645;7.15884855951521;14.1044665961936;1.00007767183526;0.0700397882752598;2.02765875686907;12.2772538443827
"Sigma[Tree:as.factor(treatment.adj)2_14/26,(Intercept)]";0.303253109803813;-2.42536827561812;-0.296695855197568;0.276676480164413;0.91779068139671;3.10482104937938;0.999714283525691;0.0211652359016927;-1.74273342928606;2.40345364945084
"Sigma[Tree:as.factor(treatment.adj)3_14/26d,(Intercept)]";-1.1425777723864;-4.72908900528426;-1.84513397924642;-0.863697504926996;-0.176081252528342;1.09871534061031;1.00255020649422;0.0327080627771675;-3.8369282498887;0.689271547340089
"Sigma[Tree:as.factor(treatment.adj)4_26/14,(Intercept)]";0.354016587868424;-1.68690002733639;-0.214481541564061;0.17720104429471;0.803327038119628;3.22827287403661;1.00203270318109;0.0340418550148453;-1.18659330961124;2.46863113233735
"Sigma[Tree:as.factor(treatment.adj)5_14/22,(Intercept)]";-0.25181488197967;-5.47475422343453;-1.49530371385677;-0.149898540877734;1.07838282074802;4.42170914477278;1.00086549104039;0.0475515732808641;-4.21067331753348;3.37456082699271
"Sigma[Tree:as.factor(treatment.adj)6_10/26,(Intercept)]";-1.20778947821067;-5.43364982155202;-2.00132159874297;-0.884767730344912;-0.126570687921137;1.29296956942217;1.00155957929836;0.0339649105061286;-4.20705090528119;0.809317804933328
"Sigma[Tree:as.factor(treatment.adj)2_14/26,as.factor(treatment.adj)2_14/26]";2.33136574818725;0.0696264517908093;0.737756307977705;1.66144773493816;3.15536990431771;8.55668284296591;0.999904220092078;0.0475528301421459;0.142610427014727;6.88460189163695
"Sigma[Tree:as.factor(treatment.adj)3_14/26d,as.factor(treatment.adj)2_14/26]";0.236385589299623;-1.79623980946044;-0.219899412213329;0.061034299677388;0.585699355673407;2.92779885577243;0.999440804746475;0.0215446732408971;-1.20146006308881;2.16904386212917
"Sigma[Tree:as.factor(treatment.adj)4_26/14,as.factor(treatment.adj)2_14/26]";-0.285567672044949;-2.7783732683687;-0.503122982101003;-0.0684211905588699;0.130143607095342;1.09627035687898;1.00152577327608;0.031634882204078;-2.1083254847261;0.748302538596028
"Sigma[Tree:as.factor(treatment.adj)5_14/22,as.factor(treatment.adj)2_14/26]";-0.00662346901246187;-3.63150176515875;-0.808019710544856;-0.0196327487490076;0.766456316604045;3.66727376053879;1.00014441991388;0.0369223174587855;-2.67849987495772;2.81508976849344
"Sigma[Tree:as.factor(treatment.adj)6_10/26,as.factor(treatment.adj)2_14/26]";0.0813628361863924;-1.90070663119065;-0.345221729070797;0.0111149815453913;0.459937254663439;2.41256022963306;1.00071841356026;0.0176241674373772;-1.39696714585039;1.70240478438668
"Sigma[Tree:as.factor(treatment.adj)3_14/26d,as.factor(treatment.adj)3_14/26d]";2.32014440328447;0.195579801780002;0.926735289061123;1.75208886253299;3.05203783384976;7.60971885405189;1.00403629226891;0.0659453288855744;0.292873323680052;6.35611811514014
"Sigma[Tree:as.factor(treatment.adj)4_26/14,as.factor(treatment.adj)3_14/26d]";-0.37746686984032;-3.68818510006456;-0.583626990644231;-0.0753849465503326;0.119266171147294;1.2528466183713;1.00248582881968;0.0348110878918763;-2.58934808212642;0.790798729999182
"Sigma[Tree:as.factor(treatment.adj)5_14/22,as.factor(treatment.adj)3_14/26d]";0.00706062789430417;-3.54776165387967;-0.887748732998938;0.0124807439565026;0.895331654846358;3.53969948015565;0.999716325013555;0.0416642887792713;-2.73639477571302;2.79266657685193
"Sigma[Tree:as.factor(treatment.adj)6_10/26,as.factor(treatment.adj)3_14/26d]";0.450681573557301;-1.46235118010509;-0.12942209016345;0.252177861581172;0.861582826682806;3.02093750107647;0.999844226814414;0.022708384744723;-0.993756310882096;2.46492947809299
"Sigma[Tree:as.factor(treatment.adj)4_26/14,as.factor(treatment.adj)4_26/14]";9.45349268350849;2.44547397652555;5.70318152259602;8.4934734765203;11.8794773403029;22.4393506013369;1.00249967154306;0.148573309053466;3.02590118750423;19.3700106452956
"Sigma[Tree:as.factor(treatment.adj)5_14/22,as.factor(treatment.adj)4_26/14]";1.0298090164668;-3.93823457359313;-0.578703801480439;0.74516476161411;2.37130586305227;7.56510566396745;1.00063217171216;0.0623873523481236;-2.97611817289513;5.91223266883787
"Sigma[Tree:as.factor(treatment.adj)6_10/26,as.factor(treatment.adj)4_26/14]";-1.31480410949323;-5.50439317446481;-2.21633502070382;-1.06700829002634;-0.169828904834609;1.7068208591806;1.00247717115623;0.0328350779051784;-4.55704823210581;1.05107275131811
"Sigma[Tree:as.factor(treatment.adj)5_14/22,as.factor(treatment.adj)5_14/22]";6.01544329855911;1.01854952244956;3.1991617136605;5.12008216245166;7.85610456579187;15.8957627043228;1.00103640453629;0.104881581689149;1.38830863424629;13.5478826156125
"Sigma[Tree:as.factor(treatment.adj)6_10/26,as.factor(treatment.adj)5_14/22]";0.622643054208547;-2.66730700405427;-0.294827801471153;0.333074762244322;1.33022212005955;5.25537784238151;1.0004374858424;0.0343674483169856;-1.86727497027154;3.91321458538088
"Sigma[Tree:as.factor(treatment.adj)6_10/26,as.factor(treatment.adj)6_10/26]";3.3372675972145;0.335079467737005;1.45145260103609;2.64547655258022;4.41242052389913;10.4129865922625;1.00162838760591;0.0571509595337674;0.503952489607736;8.58177582725608
