"mean";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"mcse";"5%";"95%"
"b[as.factor(treatment.adj)2_14/26 Tree:3]";0.3376939020481;-3.03568149163692;-0.622458443762659;0.232372423133882;1.27985347119794;3.85587346943197;0.99984226347581;0.0303389523235131;-2.26120966515885;3.15647053961955
"b[as.factor(treatment.adj)3_14/26d Tree:3]";-1.54969275937458;-6.4247655295973;-2.71009331703959;-1.3136080089308;-0.141031522452847;1.89480935286671;1.00201489217614;0.0496521690271693;-5.47543320215453;1.36418354058718
"b[as.factor(treatment.adj)4_26/14 Tree:3]";-1.54752939289629;-6.42772937193559;-2.84156006266995;-1.27139647451815;-0.0636488956661719;2.08778540160989;1.00025318602664;0.0405457763925094;-5.39213441675649;1.56888781349718
"b[as.factor(treatment.adj)5_14/22 Tree:3]";-0.0755368266806543;-3.87429632151663;-1.1661932660886;-0.0602155619307873;0.98332658005479;3.56759630461421;1.00009038204268;0.0332020227653163;-3.06398016609601;2.88467964266996
"b[as.factor(treatment.adj)6_10/26 Tree:3]";0.889328990337589;-2.36650473940959;-0.248449872977636;0.755425699818442;1.94164128264792;4.80786303650074;1.00000760770801;0.0304050537244493;-1.87124360607614;4.01910972118739
"b[(Intercept) Tree:4]";0.48531550724904;-2.86305591132727;-0.700694806382405;0.421612743765161;1.60833123817044;4.27789833754141;1.00104492296432;0.0466997764607421;-2.35263756301255;3.51485827014437
"b[as.factor(treatment.adj)2_14/26 Tree:4]";0.329293101647333;-3.17202307355432;-0.688986925840894;0.249501488498373;1.35273715463616;4.00784259921512;1.00086410736678;0.0342291722014144;-2.40226669782566;3.27113461512878
"b[as.factor(treatment.adj)3_14/26d Tree:4]";0.903097644028876;-3.04556511155655;-0.412478316067344;0.756899102987286;2.11136446645294;5.38381256339404;0.99964041882293;0.0374354380131377;-2.18563886582769;4.47761222018219
"b[as.factor(treatment.adj)4_26/14 Tree:4]";0.600150253322972;-3.57318533349984;-0.714956251245327;0.521964987291786;1.86596257982962;4.94559070458639;0.999267367059667;0.035508894062749;-2.7066543045192;4.16179309969447
"b[as.factor(treatment.adj)5_14/22 Tree:4]";-1.57560165300677;-5.99129569247274;-2.73205849808707;-1.35956684210528;-0.248183066221286;1.86877878926863;1.00215815275035;0.0421195627521158;-5.10462003988841;1.193569970815
"b[as.factor(treatment.adj)6_10/26 Tree:4]";-2.0771599534355;-6.88474880243116;-3.29996299074817;-1.75915675887725;-0.549035289624967;1.17902297162665;1.00074490848652;0.0433305713052475;-5.87377796655776;0.691504307412507
"b[(Intercept) Tree:5]";-4.14800612182897;-7.93108653571313;-5.32170569458759;-4.13716056960286;-2.96339431263463;-0.583150660284394;0.999868189090839;0.0432214401357746;-7.21030426631543;-1.16666530204384
"b[as.factor(treatment.adj)2_14/26 Tree:5]";2.75688808106171;-0.809772108802238;0.929710028940082;2.42300519878119;4.23635679355679;8.30826289044353;1.00008115585971;0.0523169817404271;-0.419344964346699;7.20920115872332
"b[as.factor(treatment.adj)3_14/26d Tree:5]";-2.1234662991939;-7.18571253143938;-3.60587955263267;-1.88222346195267;-0.548311365453294;2.02826404620759;0.999774142942926;0.0436503829387209;-6.19115691545928;1.32833968231853
"b[as.factor(treatment.adj)4_26/14 Tree:5]";-0.0647066560079946;-5.11582742926764;-1.47105653533135;-0.0279744074676116;1.43217329500766;4.75385964274194;0.999999613601675;0.0395284245564107;-4.09127314297932;3.8493779766519
"b[as.factor(treatment.adj)5_14/22 Tree:5]";-1.3767041473859;-5.67512095127981;-2.60445682698288;-1.24129874414002;-0.033448929828017;2.24246851164731;1.00091345173132;0.0350606553416891;-4.77415236037425;1.68476223939429
"b[as.factor(treatment.adj)6_10/26 Tree:5]";0.137479814643306;-3.53981537808266;-0.983750835763183;0.0818374148085395;1.26138245260509;4.06976591128862;0.999635924784221;0.0297796735283406;-2.86249132995145;3.28048450997982
"b[(Intercept) Tree:6]";-0.577345438480859;-4.30107020556197;-1.84038997950095;-0.571848837358632;0.621984053342137;3.11459622253674;1.00012335273307;0.0452733672219874;-3.64315723505177;2.5586322876834
"b[as.factor(treatment.adj)2_14/26 Tree:6]";0.689721885991107;-2.96235877164243;-0.49970700916802;0.499464875734197;1.76887275186285;5.11101636723817;0.999696942241624;0.0386731557394545;-2.30329138891013;4.24673583048759
"b[as.factor(treatment.adj)3_14/26d Tree:6]";-1.81246270289675;-6.96818001001129;-3.17634051629455;-1.59711744300985;-0.198043158776361;2.1462288700981;1.00145270075092;0.053751572158361;-6.03364305585111;1.60555138751398
"b[as.factor(treatment.adj)4_26/14 Tree:6]";-2.09590283337633;-7.20547342104212;-3.52294126312938;-1.84676425579937;-0.423042554059427;1.98900915684485;1.00093410943047;0.0456143209883076;-6.242809775247;1.20317832307585
"b[as.factor(treatment.adj)5_14/22 Tree:6]";1.87123784923528;-1.6386380457472;0.464327781132477;1.61881078740835;3.10063912649493;6.35754321832902;0.999597595455905;0.0402562421295077;-1.08808870663037;5.55499524758282
"b[as.factor(treatment.adj)6_10/26 Tree:6]";1.9192188554422;-1.53809053706268;0.394764195163504;1.60063225526924;3.16893344369141;6.78367297629574;1.00045656950996;0.0454198013828946;-1.03985422606997;5.73626906485864
"b[(Intercept) Tree:7]";-3.39371783465108;-7.26285305614974;-4.49295545272057;-3.32731464095362;-2.19650183411361;-0.0790011610502526;1.00013833317796;0.044719183577503;-6.45179799874039;-0.606112080401809
"b[as.factor(treatment.adj)2_14/26 Tree:7]";-0.448227329232825;-4.42280354838046;-1.48997577374958;-0.313863676481732;0.635015145732864;3.11121910193827;0.999347450066027;0.0320523700712799;-3.58981623906785;2.43060631667544
"b[as.factor(treatment.adj)3_14/26d Tree:7]";-0.159372082870362;-4.494590040369;-1.45541904861034;-0.215839423990152;1.16175015021438;4.31188651402338;1.0002852326127;0.0397829021561759;-3.57512125791792;3.38831576505629
"b[as.factor(treatment.adj)4_26/14 Tree:7]";3.04924515641391;-0.899037674433578;1.22691113252138;2.73916083550577;4.57407906654542;8.59919311005922;0.99976300552915;0.0525558990519254;-0.434898172295379;7.65443571333286
"b[as.factor(treatment.adj)5_14/22 Tree:7]";-1.1453538848202;-5.13410790178676;-2.33791517421617;-1.07793386231709;0.0906801391012654;2.53441369123786;1.00125668748951;0.033943519015182;-4.42405768529934;1.89068347155295
"b[as.factor(treatment.adj)6_10/26 Tree:7]";0.115643749240814;-3.55260588957882;-1.03132855758837;0.130698447637905;1.21505256127261;3.91801121939179;1.00104865441911;0.0283607508063701;-2.9127130469436;3.12198639140417
"b[(Intercept) Tree:8]";-2.32151413022114;-5.84474235244988;-3.45817067014483;-2.25735783673377;-1.1496675946133;1.06657462746139;0.999591657352121;0.0407446409731212;-5.31136350563852;0.451408207730208
"b[as.factor(treatment.adj)2_14/26 Tree:8]";-0.102442353922506;-3.7543217907642;-1.07853831518042;-0.0743876132202496;0.885636389821948;3.29820484743709;1.0000670253019;0.0275180643415407;-3.07174322141032;2.6997637920656
"b[as.factor(treatment.adj)3_14/26d Tree:8]";0.723233388842921;-3.17366879380095;-0.600859265460731;0.521263497048;1.92402170988048;5.39476312750283;1.00025440349143;0.0365890820525602;-2.45203151025282;4.47204827724497
"b[as.factor(treatment.adj)4_26/14 Tree:8]";0.0124062707777408;-5.07650203420382;-1.31994673673859;0.0791707243730677;1.45356474143329;4.91596086805291;1.00157011057412;0.0440175297053947;-4.12052104848424;3.91172854855719
"b[as.factor(treatment.adj)5_14/22 Tree:8]";0.121930238324976;-3.16019694255601;-1.02669979372121;0.00918346360962996;1.15824301419417;3.95126927330168;0.999450739338548;0.0323399057276816;-2.65467603770001;3.21731446886007
"b[as.factor(treatment.adj)6_10/26 Tree:8]";-0.0897244901748298;-3.60888331899083;-1.11048052520431;-0.0715206348192134;0.941401247374801;3.48914141446448;0.999935189188719;0.0306770873257683;-2.99014104159541;2.76615771433487
"b[(Intercept) Tree:9]";-3.12344978407048;-6.79243498020494;-4.2659443022728;-3.08609277156991;-1.91026205037185;0.387459078574498;1.001424902016;0.0420755987817687;-6.17040524894756;-0.393203540645284
"b[as.factor(treatment.adj)2_14/26 Tree:9]";-0.180547831342658;-4.01472483691072;-1.18045202932153;-0.0997909983371586;0.828948788284424;3.27265462433012;1.00165337631267;0.0309236892862737;-3.28523466503638;2.65722704574256
"b[as.factor(treatment.adj)3_14/26d Tree:9]";0.561037450711793;-3.35887008488928;-0.785626295290277;0.384685561913092;1.72522261984706;5.31036585413602;0.999684240337912;0.0369724622029573;-2.65687503432022;4.31628991994667
"b[as.factor(treatment.adj)4_26/14 Tree:9]";1.74299054045075;-2.51389362501964;0.0800098530537639;1.48677475083377;3.20779220343376;7.15971925049523;1.00067540956996;0.0474042752429357;-1.74776596699175;6.07373195793795
"b[as.factor(treatment.adj)5_14/22 Tree:9]";-1.35704522233785;-5.16375758264712;-2.4932175112158;-1.28317969632251;-0.166884852358433;2.10366971496666;0.999715003824391;0.0296301661223526;-4.49476667841419;1.52030000239772
"b[as.factor(treatment.adj)6_10/26 Tree:9]";0.796141416329718;-2.6232508727234;-0.350671871572863;0.649623820428909;1.87680784111259;4.74125683451151;0.999985812317732;0.0293433177112197;-2.00899160013986;4.00601349798601
"b[(Intercept) Tree:10]";5.69517287165738;1.71263590902592;4.20899701126423;5.64374862104144;7.0418284659257;10.0044942567635;0.999708946892939;0.0456174580372987;2.42393510958776;9.31741138462878
"b[as.factor(treatment.adj)2_14/26 Tree:10]";-0.878144321630079;-5.63355917520785;-2.06808117339645;-0.699414962563793;0.419836912238902;3.15274670509908;0.999665926493073;0.0335838481867695;-4.64382734515317;2.34045017543509
"b[as.factor(treatment.adj)3_14/26d Tree:10]";-0.214191916611395;-5.53171904694886;-1.60641771401001;-0.0261660583767918;1.36692623556882;4.27438807917859;1.00115379952446;0.0423261337179594;-4.50963650897818;3.44638727067365
"b[as.factor(treatment.adj)4_26/14 Tree:10]";-1.24788007348912;-7.88390844719348;-2.99570768524231;-1.01832874459137;0.668492783158468;4.63728340736597;1.00152024856279;0.0616259580397886;-6.68106010661956;3.49466302774459
"b[as.factor(treatment.adj)5_14/22 Tree:10]";1.52690534459059;-2.46237929530104;0.18998282421919;1.42879595738749;2.83081053849356;6.04822188184649;1.00060115588184;0.0359550395149874;-1.77597601836293;5.16987283446876
"b[as.factor(treatment.adj)6_10/26 Tree:10]";-0.420736901483697;-5.01587878880872;-1.53672688679494;-0.292726881582125;0.888926656216758;3.48835421042404;0.999712768999874;0.0381091197254101;-4.12987780297978;2.73540882269147
"sigma";6.54797357508655;6.03600291857887;6.35204013505607;6.54026055345281;6.73009751619325;7.12019922222972;0.999506873492648;0.00460380061383156;6.11771335606324;7.01207221307814
"Sigma[Tree:(Intercept),(Intercept)]";14.5176052387011;4.63825711100481;8.87931241217719;12.5415637431018;17.5527979578662;36.2821751186039;1.00123151652746;0.208151532262367;5.51798291703336;30.0660271297396
"Sigma[Tree:as.factor(treatment.adj)2_14/26,(Intercept)]";-2.48172372597494;-11.3395152635701;-4.08339628307687;-1.75963455208083;-0.206590049669667;3.02843092167612;1.0007480815685;0.0709917712436566;-9.17080230151134;1.9370691540648
"Sigma[Tree:as.factor(treatment.adj)3_14/26d,(Intercept)]";0.797697959051133;-5.99214217536549;-0.736050561542542;0.641898785847191;2.36507632552365;7.5339968605677;1.0019493514198;0.0634314644088605;-4.07142077053024;5.97291808632763
"Sigma[Tree:as.factor(treatment.adj)4_26/14,(Intercept)]";-2.36507875890579;-12.793890171771;-4.46592291959099;-1.59997762129274;0.253725878755173;4.82171741757817;1.00204910065552;0.0958176021331375;-10.289890399638;3.50144153247008
"Sigma[Tree:as.factor(treatment.adj)5_14/22,(Intercept)]";1.65120442436689;-4.77607658049272;-0.171059909972468;1.33290315732326;3.31658962474182;9.63842181311586;0.999974896645251;0.0673880976280812;-3.15935283923202;7.56802421567943
"Sigma[Tree:as.factor(treatment.adj)6_10/26,(Intercept)]";-1.65707724315271;-9.7645042057987;-3.14292972129389;-0.982578242206221;0.298845523795663;3.69582141941361;0.999977965313225;0.0634346235565243;-7.75370235297788;2.65031135509443
"Sigma[Tree:as.factor(treatment.adj)2_14/26,as.factor(treatment.adj)2_14/26]";5.87458912096824;0.198782487522691;1.86078446085871;4.15221563021893;7.89207573212516;21.4932549963663;1.00136509430046;0.130783766218147;0.341055994016994;17.2239797154397
"Sigma[Tree:as.factor(treatment.adj)3_14/26d,as.factor(treatment.adj)2_14/26]";-0.95807238851187;-8.12261403256091;-1.79292624950976;-0.353837942742441;0.251403401546301;3.87865388767387;1.00234188721593;0.0755175044620858;-5.81288374071691;2.45997407091857
"Sigma[Tree:as.factor(treatment.adj)4_26/14,as.factor(treatment.adj)2_14/26]";-0.241574493473707;-5.97033098839224;-1.30722890257813;-0.118479669783992;0.864134625215888;5.36096819285438;1.00025611175827;0.0540146201056563;-4.51454390223251;3.71022488230487
"Sigma[Tree:as.factor(treatment.adj)5_14/22,as.factor(treatment.adj)2_14/26]";-0.186016601912417;-5.08546592521752;-1.12359381448408;-0.099925950566127;0.741547630605222;4.58096254063993;0.999707009040422;0.0474027333404373;-3.84198876800824;3.34430385205093
"Sigma[Tree:as.factor(treatment.adj)6_10/26,as.factor(treatment.adj)2_14/26]";0.531023178984378;-3.41100440695003;-0.479428142952907;0.174164138153708;1.29890424059677;5.96706836122507;1.00030023585198;0.049774504793136;-2.53434564595365;4.40768932549323
"Sigma[Tree:as.factor(treatment.adj)3_14/26d,as.factor(treatment.adj)3_14/26d]";8.22619621362011;0.671971198816906;3.3369953113566;6.22541492907305;11.0454007307087;26.8418151252137;1.00242955946054;0.167048914143005;1.06817936143893;22.1754032520033
"Sigma[Tree:as.factor(treatment.adj)4_26/14,as.factor(treatment.adj)3_14/26d]";1.7927968337019;-4.47413850494417;-0.375845603478512;0.631829908183872;3.08729170510997;12.7929299874942;1.00109874859588;0.103033590606541;-3.18578501410949;10.1676629092581
"Sigma[Tree:as.factor(treatment.adj)5_14/22,as.factor(treatment.adj)3_14/26d]";0.439327981897832;-4.7344259796593;-0.852705224035058;0.202522603993468;1.57744064259722;6.97119759718863;1.00078693647786;0.0556770612230095;-3.42946644498033;4.97989240796576
"Sigma[Tree:as.factor(treatment.adj)6_10/26,as.factor(treatment.adj)3_14/26d]";-0.661170858881989;-6.61956773125087;-1.70782125777393;-0.397730835400226;0.529830342802616;4.21101241182728;1.00105479282768;0.0517976107658276;-5.06345371984349;2.95031117194941
"Sigma[Tree:as.factor(treatment.adj)4_26/14,as.factor(treatment.adj)4_26/14]";8.50090939311442;0.776917766563973;3.73690216969095;6.76758226951002;11.275130222627;26.6226797822934;1.00046362540041;0.162762194732088;1.20859832121899;21.6221043750102
"Sigma[Tree:as.factor(treatment.adj)5_14/22,as.factor(treatment.adj)4_26/14]";-1.04700661120418;-8.82199049620346;-2.22806654998819;-0.58571638570747;0.40776869701149;5.13391349138413;1.00153713909384;0.0651023358748905;-6.93729983229832;3.40117275263141
"Sigma[Tree:as.factor(treatment.adj)6_10/26,as.factor(treatment.adj)4_26/14]";-0.177448764309642;-5.36045420376135;-1.27757438142965;-0.167478695454536;0.887187542179628;5.14761728732714;1.00007856988253;0.044962816617846;-4.04141439249493;3.68252529071562
"Sigma[Tree:as.factor(treatment.adj)5_14/22,as.factor(treatment.adj)5_14/22]";6.28716733201911;0.672542002651383;2.8188243831512;5.01300642169709;8.2745940473656;19.3453729860248;1.00015942837669;0.100500991645851;1.01178516358361;16.0396494639463
"Sigma[Tree:as.factor(treatment.adj)6_10/26,as.factor(treatment.adj)5_14/22]";1.32761694729857;-2.95669757596406;-0.191335690109205;0.574899392964925;2.26773403510439;9.17897077486349;1.000616113476;0.0674117062156548;-2.11093611195237;6.95768170444295
"Sigma[Tree:as.factor(treatment.adj)6_10/26,as.factor(treatment.adj)6_10/26]";5.94216346726615;0.416022139685594;2.28905735375005;4.54861620752491;8.17143439853099;19.6831381302229;1.00042259564378;0.112750044440893;0.689891219576405;15.6140668669258
